date,commits,self_review,waiting_first_review_staff,waiting_first_review_total,waiting_first_review_volunteer,waiting_plus2_staff,waiting_plus2_total,waiting_plus2_volunteer
2012/07/13,0,0,2,27,25,0,1,1
2012/07/14,0,0,2,27,25,0,1,1
2012/07/15,0,0,2,27,25,0,1,1
2012/07/16,0,0,2,27,25,0,1,1
2012/07/17,0,0,2,27,25,0,1,1
2012/07/18,0,0,2,27,25,0,2,2
2012/07/19,2,0,3,28,25,0,3,3
2012/07/20,2,0,3,28,25,0,4,4
2012/07/21,0,0,3,27,24,0,4,4
2012/07/22,0,0,3,27,24,0,5,5
2012/07/23,1,0,3,27,24,0,4,4
2012/07/24,0,0,3,27,24,0,4,4
2012/07/25,0,0,3,27,24,0,3,3
2012/07/26,3,0,4,28,24,1,3,2
2012/07/27,0,0,4,28,24,1,3,2
2012/07/28,0,0,4,28,24,1,3,2
2012/07/29,0,0,4,28,24,1,2,1
2012/07/30,0,0,4,28,24,2,3,1
2012/07/31,0,0,3,26,23,2,3,1
2012/08/01,1,0,3,26,23,2,2,0
2012/08/02,1,0,3,27,24,2,3,1
2012/08/03,1,0,3,27,24,2,2,0
2012/08/04,0,0,3,27,24,2,3,1
2012/08/05,1,0,3,27,24,2,4,2
2012/08/06,2,0,3,27,24,2,3,1
2012/08/07,1,0,3,27,24,2,4,2
2012/08/08,1,0,3,26,23,3,5,2
2012/08/09,1,0,2,25,23,1,4,3
2012/08/10,3,1,2,25,23,0,4,4
2012/08/11,2,0,2,25,23,0,3,3
2012/08/12,1,0,2,25,23,0,3,3
2012/08/13,1,0,2,25,23,0,3,3
2012/08/14,1,0,2,25,23,0,3,3
2012/08/15,1,0,2,25,23,0,3,3
2012/08/16,1,0,2,25,23,0,3,3
2012/08/17,1,0,2,25,23,0,2,2
2012/08/18,0,0,2,25,23,0,3,3
2012/08/19,1,0,2,25,23,1,5,4
2012/08/20,5,1,2,26,24,0,6,6
2012/08/21,1,0,2,22,20,1,3,2
2012/08/22,3,1,1,20,19,1,4,3
2012/08/23,5,1,1,21,20,1,4,3
2012/08/24,3,2,1,21,20,0,1,1
2012/08/25,5,0,1,23,22,0,1,1
2012/08/26,1,0,1,23,22,0,8,8
2012/08/27,4,1,1,18,17,2,12,10
2012/08/28,5,0,0,15,15,1,5,4
2012/08/29,3,1,0,14,14,3,8,5
2012/08/30,5,3,0,12,12,0,2,2
2012/08/31,2,0,0,12,12,2,4,2
2012/09/01,3,2,0,12,12,0,2,2
2012/09/02,1,0,0,12,12,0,2,2
2012/09/03,1,0,0,12,12,0,5,5
2012/09/04,2,0,0,10,10,0,5,5
2012/09/05,2,0,0,9,9,2,6,4
2012/09/06,6,0,0,11,11,0,4,4
2012/09/07,1,0,0,11,11,0,4,4
2012/09/08,1,0,0,11,11,0,4,4
2012/09/09,1,0,0,11,11,0,4,4
2012/09/10,1,0,0,11,11,0,4,4
2012/09/11,3,0,0,10,10,0,7,7
2012/09/12,1,0,0,9,9,0,5,5
2012/09/13,3,0,0,9,9,0,4,4
2012/09/14,1,0,0,9,9,0,4,4
2012/09/15,1,0,0,9,9,0,4,4
2012/09/16,1,0,0,9,9,0,4,4
2012/09/17,1,0,0,9,9,0,4,4
2012/09/18,1,0,0,9,9,0,4,4
2012/09/19,1,0,0,9,9,0,3,3
2012/09/20,0,0,0,9,9,0,3,3
2012/09/21,0,0,0,9,9,0,3,3
2012/09/22,0,0,0,9,9,0,4,4
2012/09/23,1,0,0,9,9,0,4,4
2012/09/24,1,0,0,9,9,0,4,4
2012/09/25,1,0,0,9,9,0,4,4
2012/09/26,1,0,0,9,9,0,4,4
2012/09/27,1,0,0,9,9,0,4,4
2012/09/28,1,0,0,9,9,0,3,3
2012/09/29,0,0,0,9,9,0,4,4
2012/09/30,1,0,0,9,9,0,3,3
2012/10/01,0,0,0,9,9,0,4,4
2012/10/02,1,0,0,9,9,0,3,3
2012/10/03,0,0,0,9,9,0,4,4
2012/10/04,1,0,0,9,9,0,5,5
2012/10/05,2,0,0,9,9,0,3,3
2012/10/06,0,0,0,9,9,0,4,4
2012/10/07,1,0,0,9,9,0,4,4
2012/10/08,1,0,0,9,9,0,4,4
2012/10/09,1,0,0,9,9,0,4,4
2012/10/10,1,0,0,9,9,0,4,4
2012/10/11,1,0,0,9,9,0,4,4
2012/10/12,1,0,0,9,9,0,4,4
2012/10/13,1,0,0,9,9,0,4,4
2012/10/14,1,0,0,9,9,0,4,4
2012/10/15,1,0,0,9,9,0,5,5
2012/10/16,1,0,0,8,8,0,3,3
2012/10/17,0,0,0,8,8,0,4,4
2012/10/18,1,0,0,8,8,1,5,4
2012/10/19,2,0,0,8,8,0,4,4
2012/10/20,1,0,0,8,8,0,4,4
2012/10/21,1,0,0,8,8,1,7,6
2012/10/22,3,1,0,8,8,0,4,4
2012/10/23,2,0,1,9,8,0,4,4
2012/10/24,1,0,1,9,8,0,4,4
2012/10/25,1,0,1,9,8,0,4,4
2012/10/26,2,0,0,9,9,0,4,4
2012/10/27,1,0,0,9,9,0,6,6
2012/10/28,2,0,0,8,8,0,5,5
2012/10/29,1,0,0,7,7,0,4,4
2012/10/30,1,0,0,7,7,0,3,3
2012/10/31,0,0,0,7,7,0,3,3
2012/11/01,2,0,1,8,7,0,2,2
2012/11/02,1,0,1,8,7,0,2,2
2012/11/03,1,0,1,8,7,0,2,2
2012/11/04,1,0,1,8,7,0,2,2
2012/11/05,1,0,1,8,7,0,3,3
2012/11/06,1,0,1,7,6,0,2,2
2012/11/07,1,0,1,7,6,0,2,2
2012/11/08,1,0,1,7,6,0,3,3
2012/11/09,2,0,1,7,6,0,4,4
2012/11/10,3,1,1,6,5,0,3,3
2012/11/11,2,0,1,7,6,0,3,3
2012/11/12,1,0,1,6,5,0,1,1
2012/11/13,1,0,1,6,5,0,1,1
2012/11/14,1,0,1,6,5,2,3,1
2012/11/15,4,3,1,6,5,1,2,1
2012/11/16,2,0,1,6,5,0,1,1
2012/11/17,2,0,1,7,6,0,0,0
2012/11/18,0,0,1,7,6,0,1,1
2012/11/19,1,0,1,7,6,0,2,2
2012/11/20,1,0,1,6,5,0,1,1
2012/11/21,3,0,2,8,6,0,1,1
2012/11/22,3,0,3,9,6,0,4,4
2012/11/23,2,0,4,8,4,0,1,1
2012/11/24,3,0,4,10,6,1,2,1
2012/11/25,2,0,3,9,6,0,4,4
2012/11/26,3,0,3,7,4,0,3,3
2012/11/27,2,0,3,6,3,1,3,2
2012/11/28,4,1,5,8,3,1,3,2
2012/11/29,2,0,5,8,3,1,2,1
2012/11/30,0,0,5,8,3,1,2,1
2012/12/01,1,0,5,9,4,1,2,1
2012/12/02,2,0,5,11,6,1,3,2
2012/12/03,4,0,5,14,9,1,3,2
2012/12/04,2,0,5,14,9,0,3,3
2012/12/05,2,0,4,13,9,0,4,4
2012/12/06,1,0,4,11,7,1,3,2
2012/12/07,3,1,4,11,7,2,3,1
